kind,category,source_root,source_path,copied_path,relative_in_source,size_bytes
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_191/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_191/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_191/plots/infogain_step_metrics.csv,3673
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_191/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_191/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_191/plots/tensorboard_scalars.csv,333816
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_192/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_192/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_192/plots/gpu_utilization_summary.csv,206
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_192/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_192/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_192/plots/infogain_step_metrics.csv,3342
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_192/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_192/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_192/plots/tensorboard_scalars.csv,401091
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_193/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_193/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_193/plots/gpu_utilization_summary.csv,194
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_193/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_193/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_193/plots/infogain_step_metrics.csv,3346
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_193/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split186-193-20260526_033345/single_question_sweep/runs/problem_193/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_193/plots/tensorboard_scalars.csv,401074
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/aggregate/sweep_aggregate_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/aggregate/sweep_aggregate_metrics.csv,single_question_sweep/aggregate/sweep_aggregate_metrics.csv,2112
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/aggregate/sweep_problem_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/aggregate/sweep_problem_step_metrics.csv,single_question_sweep/aggregate/sweep_problem_step_metrics.csv,31113
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/aggregate/sweep_problem_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/aggregate/sweep_problem_summary.csv,single_question_sweep/aggregate/sweep_problem_summary.csv,1314
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_194/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_194/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_194/plots/gpu_utilization_summary.csv,241
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_194/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_194/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_194/plots/infogain_step_metrics.csv,3346
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_194/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_194/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_194/plots/tensorboard_scalars.csv,399965
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_195/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_195/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_195/plots/gpu_utilization_summary.csv,240
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_195/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_195/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_195/plots/infogain_step_metrics.csv,4318
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_195/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_195/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_195/plots/tensorboard_scalars.csv,370447
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_196/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_196/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_196/plots/gpu_utilization_summary.csv,242
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_196/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_196/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_196/plots/infogain_step_metrics.csv,3769
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_196/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_196/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_196/plots/tensorboard_scalars.csv,333567
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_197/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_197/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_197/plots/gpu_utilization_summary.csv,242
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_197/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_197/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_197/plots/infogain_step_metrics.csv,3350
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_197/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_197/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_197/plots/tensorboard_scalars.csv,401105
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_198/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_198/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_198/plots/gpu_utilization_summary.csv,195
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_198/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_198/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_198/plots/infogain_step_metrics.csv,3338
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_198/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_198/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_198/plots/tensorboard_scalars.csv,401069
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_199/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_199/plots/gpu_utilization_summary.csv,single_question_sweep/runs/problem_199/plots/gpu_utilization_summary.csv,242
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_199/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_199/plots/infogain_step_metrics.csv,single_question_sweep/runs/problem_199/plots/infogain_step_metrics.csv,3350
tables,dapo200_sweep,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_199/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/dapo200_sweep/dapo200-lr6e6-r32-s50-split194-199-20260526_033345/single_question_sweep/runs/problem_199/plots/tensorboard_scalars.csv,single_question_sweep/runs/problem_199/plots/tensorboard_scalars.csv,401101
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/anchor_transfer_distance/anchor_transfer_embedding.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/anchor_transfer_distance/anchor_transfer_embedding.png,analysis/anchor_transfer_distance/anchor_transfer_embedding.png,108036
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/anchor_transfer_distance/anchor_transfer_knn_graph.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/anchor_transfer_distance/anchor_transfer_knn_graph.png,analysis/anchor_transfer_distance/anchor_transfer_knn_graph.png,421065
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/cluster_transfer_graph.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/cluster_transfer_graph.png,analysis/dataset_transfer_graph/cluster_transfer_graph.png,487256
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/dataset_transfer_edges.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/dataset_transfer_edges.png,analysis/dataset_transfer_graph/dataset_transfer_edges.png,239169
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/dataset_transfer_embedding.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/dataset_transfer_embedding.png,analysis/dataset_transfer_graph/dataset_transfer_embedding.png,118815
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/transfer_heatmap_cluster_sorted.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/transfer_heatmap_cluster_sorted.png,analysis/dataset_transfer_graph/transfer_heatmap_cluster_sorted.png,91870
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/transfer_svd_spectrum.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph/transfer_svd_spectrum.png,analysis/dataset_transfer_graph/transfer_svd_spectrum.png,78343
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/cluster_transfer_graph.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/cluster_transfer_graph.png,analysis/dataset_transfer_graph_exploratory/cluster_transfer_graph.png,487256
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/dataset_transfer_edges.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/dataset_transfer_edges.png,analysis/dataset_transfer_graph_exploratory/dataset_transfer_edges.png,529526
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/dataset_transfer_embedding.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/dataset_transfer_embedding.png,analysis/dataset_transfer_graph_exploratory/dataset_transfer_embedding.png,118815
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/transfer_heatmap_cluster_sorted.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/transfer_heatmap_cluster_sorted.png,analysis/dataset_transfer_graph_exploratory/transfer_heatmap_cluster_sorted.png,91870
figures,geometry40,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/transfer_svd_spectrum.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/geometry40/qwen25-geometry40-20260607_180845/analysis/dataset_transfer_graph_exploratory/transfer_svd_spectrum.png,analysis/dataset_transfer_graph_exploratory/transfer_svd_spectrum.png,78343
